date,connect_code,rank,rating,wins,losses
2023-10-30 11:35:13.855212,SOLO#817,Silver 1,1100.00,0,0
2023-10-30 11:35:14.370594,ZAC#774,Bronze 2,867.10,0,9
2023-10-30 11:35:14.998657,SCER#857,Silver 1,1100.00,0,0
2023-10-30 11:35:15.482300,BOBO#603,Silver 1,1100.00,0,0
2023-10-30 11:35:16.068189,ROTE#886,Silver 1,1100.00,0,0
2023-10-30 11:35:16.618045,BEAM#666,Silver 1,1100.00,0,0
2023-10-30 11:35:17.143464,MAGI#349,Silver 1,1100.00,0,0
2023-10-30 11:35:17.648478,BBJ#291,Silver 3,1336.38,13,15
2023-10-30 11:35:18.231595,THEG#635,Silver 1,1100.00,0,0
2023-10-30 11:35:18.734466,JJRA#176,Silver 1,1129.92,1,3
2023-10-30 11:35:19.339719,ZELD#686,Silver 1,1100.00,0,0
2023-10-30 11:35:20.405551,CHSU#106,Silver 2,1283.03,62,76
2023-10-30 11:35:20.913573,SHIA#453,Silver 1,1100.00,0,0
2023-10-30 11:35:21.374704,ANT#739,Silver 1,1100.00,0,0
2023-10-30 11:35:21.908308,CAPT#257,Silver 1,1100.00,0,0
2023-10-30 11:35:22.431139,NERO#812,Silver 1,1100.00,0,0
2023-10-30 11:35:22.965784,BAT#584,Silver 3,1350.25,40,43
2023-10-30 11:35:23.510179,STAZ#688,Silver 1,1100.00,0,0
2023-10-30 11:35:24.027952,WPNX#297,Silver 1,1100.00,0,0
2023-10-30 11:35:24.550700,CRUZ#158,Silver 1,1100.00,0,0
2023-10-30 11:35:25.107246,DEV#299,Silver 1,1143.31,4,8
2023-10-30 11:35:25.788736,CATE#797,Silver 1,1100.00,0,0
2023-10-30 11:35:26.386601,BUCH#812,Silver 1,1100.00,0,0
2023-10-30 11:35:26.947210,FLBR#889,Silver 1,1100.00,0,0
2023-10-30 11:35:27.430417,SORI#365,Bronze 3,992.10,79,110
2023-10-30 11:35:27.923161,ARIA#120,Silver 1,1100.00,0,0
2023-10-30 11:35:28.550429,SQUA#357,Silver 3,1365.64,120,122
2023-10-30 11:35:29.144087,RAD#796,Silver 1,1100.00,0,0
2023-10-30 11:35:29.615486,SOLA#902,Silver 1,1100.00,0,0
2023-10-30 11:35:30.201993,TOOK#376,Silver 1,1100.00,0,0
2023-10-30 11:35:30.873566,KARN#353,Silver 1,1100.00,0,0
2023-10-30 11:35:31.446714,BNLA#108,Silver 1,1100.00,0,0
2023-10-30 11:35:31.974628,JACQ#245,Silver 1,1100.00,0,0
2023-10-30 11:35:32.452892,GSHI#534,Silver 1,1116.53,1,2
2023-10-30 11:35:32.970091,YELL#464,Silver 1,1100.00,0,0
2023-10-30 11:35:33.490215,TOON#905,Silver 1,1100.00,0,0
2023-10-30 11:35:34.096642,OBES#651,Silver 1,1073.67,40,52
2023-10-30 11:35:34.615940,WRLD#651,Silver 1,1100.00,0,0
2023-10-30 11:35:35.092718,DUDE#254,Silver 1,1100.00,0,0
2023-10-30 11:35:35.561586,ENCO#352,Silver 1,1100.00,0,0
2023-10-30 11:35:36.059120,FLAM#139,Silver 1,1100.00,0,0
2023-10-30 11:35:36.618307,YONK#469,Silver 1,1100.00,0,0
2023-10-30 11:35:37.222765,LYN#334,Silver 1,1100.00,0,0
2023-10-30 11:35:37.806743,CELE#540,Bronze 2,815.39,0,5
2023-10-30 11:35:38.405951,TEAR#375,Silver 1,1100.00,0,0
2023-10-30 11:35:39.111936,AXOL#931,Silver 1,1100.00,0,0
2023-10-30 11:35:39.797848,GRAP#141,Silver 1,1100.00,0,0
2023-10-30 11:35:40.405522,ZULI#433,Silver 1,1078.09,0,1
2023-10-30 11:35:41.431367,MOOF#542,Bronze 3,1048.42,0,1
2023-10-30 11:35:42.216271,EHVE#476,Silver 1,1100.00,0,0
2023-10-30 11:35:42.742303,CORR#330,Silver 1,1100.00,0,0
2023-10-30 11:35:43.284148,LEW#329,Silver 1,1100.00,0,0
2023-10-30 11:35:44.014351,WILD#588,Silver 1,1100.00,0,0
2023-10-30 11:35:44.591724,BEEP#927,Bronze 2,779.86,2,13
2023-10-30 11:35:45.413503,JIM#185,Silver 1,1100.00,0,0
2023-10-30 11:35:46.154926,CODD#318,Silver 3,1383.43,27,26
2023-10-30 11:35:46.783202,GALA#368,Silver 1,1100.00,0,0
2023-10-30 11:35:47.372060,SCAR#572,Silver 1,1100.00,0,0
2023-10-30 11:35:47.900286,CHIB#839,Silver 3,1377.90,27,25
2023-10-30 11:35:48.573174,RUST#806,Silver 1,1100.00,0,0
2023-10-30 11:35:49.125952,HUMP#314,Silver 1,1100.00,0,0
2023-10-30 11:35:49.655429,DPR#932,Silver 2,1310.89,20,26
2023-10-30 11:35:50.200716,BIG#356,Silver 1,1100.00,0,0
2023-10-30 11:35:50.858723,SPID#166,Silver 1,1100.00,0,0
2023-10-30 11:35:51.472998,EGGP#906,Silver 1,1100.00,0,0
2023-10-30 11:35:51.964113,WHIT#102,Silver 1,1100.00,0,0
2023-10-30 11:35:52.488580,RAGE#713,Silver 1,1100.00,0,0
2023-10-30 11:35:53.013574,BOWZ#239,Silver 1,1100.00,0,0
2023-10-30 11:35:53.541196,KRISPI#0,Silver 1,1157.19,22,31
2023-10-30 11:35:54.062822,BUN#807,Bronze 3,1013.29,50,57
2023-10-30 11:35:54.579743,GYTV#383,Silver 1,1100.00,0,0
2023-10-30 11:35:55.079886,THEJ#294,Silver 1,1100.00,0,0
2023-10-30 11:35:55.557484,LUKE#944,Silver 2,1259.60,22,25
2023-10-30 11:35:56.111116,JPOB#381,Silver 3,1363.47,17,17
2023-10-30 11:35:56.617918,MICH#356,Silver 1,1100.00,0,0
2023-10-30 11:35:57.147523,TAE#274,Silver 1,1100.00,0,0
2023-10-30 11:35:57.637954,VOLE#590,Silver 1,1100.00,0,0
2023-10-30 11:35:58.155560,DRAK#222,Silver 1,1086.25,9,18
2023-10-30 11:35:58.623367,TITO#269,Silver 3,1407.17,63,64
2023-10-30 11:35:59.392529,BLIP#0,Silver 1,1100.00,0,0
2023-10-30 11:35:59.950137,CLOB#678,Silver 1,1100.00,0,0
2023-10-30 11:36:00.485312,STEV#649,Silver 1,1100.00,0,0
2023-10-30 11:36:01.267270,SUSH#356,Silver 1,1100.00,0,0
2023-10-30 11:36:01.776516,NUTS#222,Bronze 3,961.32,16,27
2023-10-30 11:36:02.360637,ROZE#453,Silver 1,1100.00,0,0
2023-10-30 11:36:03.002638,LMNL#481,Platinum 1,1755.48,109,93
2023-10-30 11:36:03.520174,JEFF#122,Silver 1,1100.00,0,0
2023-10-30 11:36:04.073895,FETA#619,Silver 1,1100.00,0,0
2023-10-30 11:36:04.569460,HOTP#225,Silver 1,1100.00,0,0
2023-10-30 11:36:05.078656,MEI#239,Silver 1,1100.00,0,0
2023-10-30 11:36:05.596323,CEDR#797,Silver 1,1100.00,0,0
2023-10-30 11:36:06.258779,GMKR#400,Silver 2,1307.84,33,42
2023-10-30 11:36:06.826045,THS#583,Silver 1,1100.00,0,0
2023-10-30 11:36:07.424972,STUB#418,Silver 1,1056.93,8,11
2023-10-30 11:36:07.908033,CYBI#753,Gold 1,1521.80,33,27
2023-10-30 11:36:08.554042,PUB#830,Bronze 3,1000.40,7,13
2023-10-30 11:36:09.057301,WOLF#452,Silver 1,1087.81,2,5
2023-10-30 11:36:09.750833,SMIT#631,Silver 1,1100.00,0,0
2023-10-30 11:36:10.263620,ACRE#332,Silver 1,1100.00,0,0
2023-10-30 11:36:10.778001,PALM#788,Silver 1,1100.00,0,0
2023-10-30 11:36:11.546241,FIVE#232,Silver 1,1100.00,0,0
2023-10-30 11:36:12.057589,BLOC#820,Silver 1,1100.00,0,0
2023-10-30 11:36:12.538925,JUST#370,Silver 3,1333.49,16,15
2023-10-30 11:36:13.100201,SWAC#928,Silver 1,1100.00,0,0
2023-10-30 11:36:13.563367,LAKN#734,Silver 1,1100.00,0,0
2023-10-30 11:36:14.053666,LUCY#219,Silver 1,1100.00,0,0
2023-10-30 11:36:14.536838,DEAD#467,Silver 1,1100.00,0,0
2023-10-30 11:36:15.031490,SLTH#960,Silver 1,1100.00,0,0
2023-10-30 11:36:15.633528,NEAR#430,Silver 1,1100.00,0,0
2023-10-30 11:36:16.646582,CUJO#924,Silver 1,1100.00,0,0
2023-10-30 11:36:17.122817,MAH#525,Silver 1,1100.00,0,0
2023-10-30 11:36:17.608821,MRTA#372,Silver 1,1100.00,0,0
2023-10-30 11:36:18.118986,HUNG#870,Silver 1,1100.00,0,0
2023-10-30 11:36:18.611954,LUVU#991,Silver 1,1100.00,0,0
2023-10-30 11:36:19.169612,SEE#961,Silver 1,1100.00,0,0
2023-10-30 11:36:19.657450,CRAM#910,Bronze 2,808.50,1,9
2023-10-30 11:36:20.141986,DOOM#666,Bronze 3,993.98,0,2
2023-10-30 11:36:20.617028,NYQU#809,Silver 1,1100.00,0,0
2023-10-30 11:36:21.140471,SEPH#504,Silver 1,1100.00,0,0
2023-10-30 11:36:21.728958,BBHD#319,Silver 1,1100.00,0,0
2023-10-30 11:36:22.224647,TILT#461,Silver 1,1100.00,0,0
2023-10-30 11:36:22.877374,OH#820,Silver 3,1403.98,136,132
2023-10-30 11:36:23.356759,GEMS#318,Bronze 2,833.16,68,123
2023-10-30 11:36:23.915049,BASL#730,Silver 1,1165.43,112,131
2023-10-30 11:36:24.426197,ASHH#760,Bronze 2,766.15,0,11
2023-10-30 11:36:24.917089,HAEG#231,Silver 1,1069.18,2,3
2023-10-30 11:36:25.427290,GLRB#354,Silver 1,1100.00,0,0
2023-10-30 11:36:25.940900,INNO#825,Silver 1,1100.00,0,0
2023-10-30 11:36:26.473390,TITS#801,Silver 1,1100.00,0,0
2023-10-30 11:36:26.936962,ALEX#679,Silver 1,1100.00,0,0
2023-10-30 11:36:27.445073,DEEB#110,Silver 2,1265.31,70,79
2023-10-30 11:36:28.016067,NOSE#674,Silver 1,1100.00,0,0
2023-10-30 11:36:28.531584,WBMU#532,Silver 1,1100.00,0,0
2023-10-30 11:36:29.029552,YANI#367,Bronze 3,1032.13,0,2
2023-10-30 11:36:29.499987,SOLO#497,Silver 1,1100.00,0,0
2023-10-30 11:36:30.147014,GAGE#115,Silver 1,1100.00,0,0
2023-10-30 11:36:30.630009,DRTO#346,Silver 1,1100.00,0,0
2023-10-30 11:36:31.162641,CBTS#607,Silver 1,1100.00,0,0
2023-10-30 11:36:31.741980,PUGL#974,Silver 1,1100.00,0,0
2023-10-30 11:36:32.364416,STLE#426,Silver 1,1100.00,0,0
2023-10-30 11:36:33.332184,MAGQ#321,Silver 1,1100.00,0,0
2023-10-30 11:36:34.019338,MERL#467,Silver 1,1100.00,0,0
2023-10-30 11:36:34.543095,NINE#772,Silver 1,1100.00,0,0
2023-10-30 11:36:35.047666,GRIM#373,Silver 1,1100.00,0,0
2023-10-30 11:36:35.620321,GABI#713,Silver 1,1100.00,0,0
2023-10-30 11:36:36.266070,PIKM#475,Silver 3,1374.85,78,85
2023-10-30 11:36:36.954838,KIRBY#1,Bronze 2,900.55,2,7
2023-10-30 11:36:37.450503,CALC#231,Silver 1,1100.00,0,0
2023-10-30 11:36:38.432628,EDGE#415,Silver 1,1100.00,0,0
2023-10-30 11:36:38.972951,RIBS#829,Silver 1,1100.00,0,0
2023-10-30 11:36:39.451858,RUDE#685,Silver 1,1100.00,0,0
2023-10-30 11:36:39.974189,BING#506,Bronze 1,705.30,1,13
2023-10-30 11:36:40.456292,DNUS#806,Bronze 3,1033.99,2,7
2023-10-30 11:36:40.955771,GLOR#747,Silver 1,1100.00,0,0
2023-10-30 11:36:41.441822,LMAO#902,Silver 1,1100.00,0,0
2023-10-30 11:36:41.953369,TOON#362,Silver 1,1100.00,0,0
2023-10-30 11:36:42.432631,TEDB#256,Bronze 3,981.82,17,28
2023-10-30 11:36:42.996781,ACE#548,Silver 1,1100.00,0,0
2023-10-30 11:36:43.534888,AMIO#715,Silver 1,1100.00,0,0
2023-10-30 11:36:44.179345,NJ#546,Silver 1,1100.00,0,0
2023-10-30 11:36:44.946230,ARGO#570,Silver 1,1100.00,0,0
2023-10-30 11:36:45.438416,THEB#168,Bronze 3,954.84,17,24
2023-10-30 11:36:46.013408,MILP#291,Silver 1,1078.31,53,53
2023-10-30 11:36:46.523580,GODS#519,Silver 1,1100.00,0,0
2023-10-30 11:36:47.292956,LYSL#767,Silver 1,1100.00,0,0
2023-10-30 11:36:48.014356,KAID#945,Silver 1,1100.00,0,0
2023-10-30 11:36:48.502089,PENT#917,Bronze 2,892.35,81,174
2023-10-30 11:36:49.068303,WILD#653,Silver 3,1390.70,79,90
2023-10-30 11:36:49.642976,SHAR#950,Silver 1,1100.00,0,0
2023-10-30 11:36:50.851757,MOUZ#213,Silver 2,1225.34,2,2
2023-10-30 11:36:51.456239,PAPI#679,Silver 1,1100.00,0,0
2023-10-30 11:36:51.941161,DAWG#638,Silver 1,1100.00,0,0
2023-10-30 11:36:52.475401,MIKE#275,Silver 1,1100.00,0,0
2023-10-30 11:36:53.140575,POOP#154,Silver 1,1170.93,10,13
2023-10-30 11:36:53.779536,DRUG#803,Silver 1,1100.00,0,0
2023-10-30 11:36:54.330935,VEL#840,Silver 1,1100.00,0,0
2023-10-30 11:36:54.844227,MAB#203,Silver 1,1100.00,0,0
2023-10-30 11:36:55.387011,TYRN#623,Silver 1,1100.00,0,0
2023-10-30 11:36:56.045365,JAYB#199,Silver 1,1100.00,0,0
2023-10-30 11:36:56.621625,FLIP#107,Silver 1,1100.00,0,0
2023-10-30 11:36:57.336969,MOIS#255,Silver 1,1100.00,0,0
2023-10-30 11:36:57.918208,KING#220,Silver 1,1100.00,0,0
2023-10-30 11:36:58.408782,ICE#858,Silver 1,1100.00,0,0
2023-10-30 11:36:58.924467,SHIA#745,Silver 1,1100.00,0,0
2023-10-30 11:36:59.421073,ANSU#628,Bronze 3,1006.01,0,3
2023-10-30 11:36:59.935187,BARB#499,Silver 2,1293.77,18,17
2023-10-30 11:37:00.429488,JG#436,Silver 1,1100.00,0,0
2023-10-30 11:37:00.944008,BLUU#718,Silver 1,1100.00,0,0
2023-10-30 11:37:01.454696,CRU#662,Silver 1,1100.00,0,0
2023-10-30 11:37:01.998400,SP#199,Silver 1,1100.00,0,0
2023-10-30 11:37:02.617109,FLIP#645,Silver 1,1100.00,0,0
2023-10-30 11:37:03.138083,FIRE#789,Silver 1,1100.00,0,0
2023-10-30 11:37:03.622553,DAMN#792,Silver 1,1100.00,0,0
2023-10-30 11:37:04.283119,FRAN#790,Silver 1,1100.00,0,0
2023-10-30 11:37:04.764664,SOLI#171,Silver 1,1100.00,0,0
2023-10-30 11:37:05.287946,PKK#207,Silver 1,1100.00,0,0
2023-10-30 11:37:05.798841,RILE#321,Silver 1,1100.00,0,0
2023-10-30 11:37:06.491045,NEIF#151,Bronze 1,726.15,11,43
2023-10-30 11:37:06.990644,DIT#352,Bronze 2,766.18,4,14
2023-10-30 11:37:07.502986,CHEE#427,Silver 3,1359.59,65,65
2023-10-30 11:37:08.170610,DEER#367,Bronze 3,920.61,22,30
2023-10-30 11:37:08.666841,GW#00,Bronze 3,925.90,0,4
2023-10-30 11:37:09.328047,LUCK#136,Silver 1,1100.00,0,0
2023-10-30 11:37:10.046853,AMTN#507,Silver 3,1338.08,46,50
2023-10-30 11:37:10.643445,JACO#275,Silver 1,1100.00,0,0
2023-10-30 11:37:11.670127,QUIG#613,Silver 1,1100.00,0,0
2023-10-30 11:37:12.642981,UB#784,Silver 1,1100.00,0,0
2023-10-30 11:37:13.266120,JACK#351,Silver 1,1100.00,0,0
2023-10-30 11:37:13.838124,WOMB#388,Silver 3,1325.47,64,61
2023-10-30 11:37:14.376808,RTRC#293,Silver 1,1100.00,0,0
2023-10-30 11:37:14.915192,GORD#367,Silver 1,1100.00,0,0
2023-10-30 11:37:15.440659,BAGE#929,Silver 1,1087.16,8,21
2023-10-30 11:37:16.105541,JOEM#841,Bronze 2,854.77,2,14
2023-10-30 11:37:16.776208,AMEN#500,Bronze 3,956.37,86,116
2023-10-30 11:37:17.673272,DILL#894,Silver 1,1100.00,0,0
2023-10-30 11:37:18.356877,BISC#535,Bronze 1,626.73,0,14
2023-10-30 11:37:19.065390,TITO#574,Silver 1,1100.00,0,0
2023-10-30 11:37:19.895161,MONC#215,Silver 1,1100.00,0,0
2023-10-30 11:37:20.429357,BUTT#404,Bronze 3,1026.83,0,2
2023-10-30 11:37:20.782360,URSA#719,,,,
2023-10-30 11:37:21.401215,COMP#589,Silver 1,1100.00,0,0
2023-10-30 11:37:21.892705,THDR#355,Silver 1,1100.00,0,0
2023-10-30 11:37:22.368168,STR#570,Silver 1,1100.00,0,0
2023-10-30 11:37:22.927474,ICEY#896,Silver 1,1100.00,0,0
2023-10-30 11:37:23.420995,GUAF#127,Silver 1,1100.00,0,0
2023-10-30 11:37:23.924032,MYTI#882,Bronze 2,851.73,15,41
2023-10-30 11:37:24.980832,MCST#954,Silver 1,1100.00,0,0
2023-10-30 11:37:25.501122,CRAB#104,Silver 1,1100.00,0,0
2023-10-30 11:37:26.045056,NATE#315,Silver 1,1100.00,0,0
2023-10-30 11:37:26.638920,WINN#770,Silver 1,1100.00,0,0
2023-10-30 11:37:27.143963,GXY#718,Bronze 2,873.57,0,5
2023-10-30 11:37:27.670214,CHOM#835,Bronze 2,859.56,1,10
2023-10-30 11:37:28.223821,MANG#721,Silver 1,1100.00,0,0
2023-10-30 11:37:28.959085,POOP#867,Silver 1,1100.00,0,0
2023-10-30 11:37:29.582375,GRMP#211,Silver 1,1100.00,0,0
2023-10-30 11:37:30.071055,BUNS#789,Silver 1,1100.00,0,0
2023-10-30 11:37:30.574605,CHRY#832,Silver 1,1100.00,0,0
2023-10-30 11:37:31.258628,SED#510,Silver 1,1100.00,0,0
2023-10-30 11:37:31.868042,MILK#168,Silver 1,1100.00,0,0
2023-10-30 11:37:32.564356,EMAC#732,Silver 1,1100.00,0,0
2023-10-30 11:37:33.149372,CAYO#134,Silver 1,1100.00,0,0
2023-10-30 11:37:33.646496,POST#694,Bronze 3,1016.13,1,4
2023-10-30 11:37:34.404423,BISC#440,Silver 1,1100.00,0,0
2023-10-30 11:37:34.953211,MUNT#233,Gold 1,1513.89,36,25
2023-10-30 11:37:35.660062,WHAT#116,Silver 2,1251.25,20,25
2023-10-30 11:37:36.275146,AOI#288,Silver 1,1100.00,0,0
2023-10-30 11:37:36.831069,KOMB#432,Silver 1,1100.00,0,0
2023-10-30 11:37:37.329166,GOOS#210,Silver 1,1100.00,0,0
2023-10-30 11:37:37.825776,NEI#252,Bronze 2,904.07,1,8
2023-10-30 11:37:38.345223,CYCL#586,Silver 1,1100.00,0,0
2023-10-30 11:37:38.937338,ADAM#626,Bronze 2,884.67,9,24
2023-10-30 11:37:39.434487,DANN#942,Silver 1,1100.00,0,0
2023-10-30 11:37:40.063441,OLVR#120,Silver 1,1105.39,3,7
2023-10-30 11:37:40.575996,KRGN#874,Silver 1,1100.00,0,0
2023-10-30 11:37:41.087527,AWE#283,Silver 1,1100.00,0,0
2023-10-30 11:37:41.702055,IBSJ#275,Silver 1,1100.00,0,0
2023-10-30 11:37:42.213980,KIM#530,Silver 1,1100.00,0,0
2023-10-30 11:37:42.825330,LUCK#333,Silver 1,1100.00,0,0
2023-10-30 11:37:43.423548,SOAK#779,Silver 1,1100.00,0,0
2023-10-30 11:37:43.956665,BABY#607,Silver 1,1100.00,0,0
2023-10-30 11:37:44.569483,BONE#221,Silver 1,1100.00,0,0
2023-10-30 11:37:45.183492,LSKI#970,Gold 2,1580.74,99,89
2023-10-30 11:37:45.900628,THOE#921,Bronze 1,735.25,37,111
2023-10-30 11:37:46.489183,RIFF#701,Silver 1,1100.00,0,0
2023-10-30 11:37:47.010402,SALA#441,Silver 1,1100.00,0,0
2023-10-30 11:37:47.641656,TRAD#923,Silver 1,1100.00,0,0
2023-10-30 11:37:48.153720,SPNK#850,Silver 2,1260.29,160,167
2023-10-30 11:37:48.768085,KMKI#420,Silver 3,1334.63,29,33
2023-10-30 11:37:49.382208,BUDD#916,Silver 1,1100.00,0,0
2023-10-30 11:37:49.894227,TOFU#848,Silver 1,1100.00,0,0
2023-10-30 11:37:50.812648,SNKY#191,Silver 1,1100.00,0,0
2023-10-30 11:37:51.355801,SEX#669,Gold 2,1568.77,131,127
2023-10-30 11:37:51.916899,XDR#592,Silver 1,1100.00,0,0
2023-10-30 11:37:52.556964,JAKE#372,Silver 1,1100.00,0,0
2023-10-30 11:37:53.478407,SLO#599,Silver 1,1100.00,0,0
2023-10-30 11:37:54.196540,CRUM#384,Silver 1,1060.93,5,8
2023-10-30 11:37:54.806783,NOMM#836,Silver 1,1100.00,0,0
2023-10-30 11:37:55.424357,DORI#550,Silver 2,1194.34,9,11
2023-10-30 11:37:55.936118,SPHY#229,Silver 1,1100.00,0,0
2023-10-30 11:37:56.652884,JARV#729,Silver 1,1100.00,0,0
2023-10-30 11:37:57.164775,FUN#434,Silver 1,1100.00,0,0
2023-10-30 11:37:57.902708,ICED#829,Silver 3,1355.60,32,32
2023-10-30 11:37:58.700691,BEES#1,Bronze 2,781.49,3,14
2023-10-30 11:37:59.213678,WHSK#452,Silver 1,1100.00,0,0
2023-10-30 11:37:59.827851,JAYM#820,Silver 1,1100.00,0,0
2023-10-30 11:38:00.442313,KARK#863,Silver 2,1256.83,21,25
2023-10-30 11:38:01.056225,WALL#445,Silver 1,1083.86,280,342
2023-10-30 11:38:02.080394,WERD#901,Silver 1,1100.00,0,0
2023-10-30 11:38:02.652453,MELL#966,Silver 1,1100.00,0,0
2023-10-30 11:38:03.207341,COND#843,Bronze 1,751.22,4,19
2023-10-30 11:38:03.671869,JUMP#215,Silver 1,1188.77,18,21
2023-10-30 11:38:04.230654,ZODD#405,Silver 1,1100.00,0,0
2023-10-30 11:38:04.742718,BRUC#524,Bronze 3,944.06,13,21
2023-10-30 11:38:05.225949,TRAP#547,Bronze 2,853.03,10,21
2023-10-30 11:38:05.870036,SERB#628,Bronze 3,1021.57,45,69
2023-10-30 11:38:06.481731,OMNI#270,Bronze 2,871.83,1,7
2023-10-30 11:38:07.200441,LT#1,Silver 1,1100.00,0,0
2023-10-30 11:38:07.730792,HUEY#622,Silver 1,1100.00,0,0
2023-10-30 11:38:08.327481,WAR#301,Silver 1,1100.00,0,0
2023-10-30 11:38:08.940957,BLUE#897,Silver 1,1100.00,0,0
2023-10-30 11:38:09.556788,HACK#293,Silver 1,1100.00,0,0
2023-10-30 11:38:10.169833,KADM#227,Silver 1,1100.00,0,0
2023-10-30 11:38:10.742860,BREE#497,Silver 1,1100.00,0,0
2023-10-30 11:38:11.401175,BEAN#259,Silver 1,1100.00,0,0
2023-10-30 11:38:12.116175,EZRA#162,Silver 3,1332.14,10,15
2023-10-30 11:38:12.931537,SAM#553,Bronze 3,931.87,12,22
2023-10-30 11:38:13.457626,CM#887,Silver 1,1100.00,0,0
2023-10-30 11:38:14.061749,ELIZA#1,Silver 1,1100.00,0,0
2023-10-30 11:38:14.535592,MIAM#783,Bronze 2,830.92,24,58
2023-10-30 11:38:15.188591,TYCP#571,Silver 1,1100.00,0,0
2023-10-30 11:38:15.700962,TED#333,Bronze 2,884.72,6,13
2023-10-30 11:38:16.265944,LENN#314,Silver 1,1100.00,0,0
2023-10-30 11:38:16.826337,KR#747,Silver 3,1360.11,108,106
2023-10-30 11:38:17.317332,PONY#477,Bronze 3,1004.05,19,31
2023-10-30 11:38:17.952213,GUAR#621,Silver 1,1100.00,0,0
2023-10-30 11:38:18.422980,HOSW#648,Silver 1,1100.00,0,0
2023-10-30 11:38:18.932905,VINX#957,Silver 3,1362.08,32,30
2023-10-30 11:38:19.488607,COLD#541,Silver 1,1100.00,0,0
2023-10-30 11:38:20.308115,BE#762,Silver 1,1100.00,0,0
2023-10-30 11:38:20.821184,SMOO#343,Bronze 3,1012.77,16,26
2023-10-30 11:38:21.323855,TALA#745,Bronze 3,993.70,0,4
2023-10-30 11:38:21.845221,MHUN#180,Silver 1,1067.59,21,25
2023-10-30 11:38:22.356306,ISAC#117,Silver 1,1100.00,0,0
2023-10-30 11:38:23.175342,THRN#111,Silver 1,1100.00,0,0
2023-10-30 11:38:23.893243,ALFO#383,Silver 1,1100.00,0,0
2023-10-30 11:38:24.371407,EM#105,Silver 1,1100.00,0,0
2023-10-30 11:38:24.914120,KLEI#451,Silver 1,1112.86,20,25
2023-10-30 11:38:25.417187,BBNO#675,Silver 2,1215.40,7,9
2023-10-30 11:38:25.968606,KYLE#315,Silver 1,1169.84,4,7
2023-10-30 11:38:26.449695,TWO#198,Bronze 3,917.76,38,65
2023-10-30 11:38:26.966709,STEP#936,Silver 1,1116.36,9,13
2023-10-30 11:38:27.681585,RUSS#662,Silver 1,1100.00,0,0
2023-10-30 11:38:28.500776,MOML#249,Silver 1,1100.00,0,0
2023-10-30 11:38:29.321144,THAW#169,Bronze 2,769.50,26,79
2023-10-30 11:38:30.138527,CLNK#829,Silver 1,1100.00,0,0
2023-10-30 11:38:30.852910,HISC#655,Silver 1,1100.00,0,0
2023-10-30 11:38:31.571217,HD#728,Silver 1,1100.00,0,0
2023-10-30 11:38:32.391321,LIPS#150,Silver 1,1100.00,0,0
2023-10-30 11:38:33.005680,SMEG#864,Silver 1,1100.00,0,0
2023-10-30 11:38:33.518166,COLE#677,Silver 1,1100.00,0,0
2023-10-30 11:38:34.337314,APEX#209,Silver 1,1100.00,0,0
2023-10-30 11:38:34.849465,ZSMJ#922,Silver 1,1100.00,0,0
2023-10-30 11:38:35.362085,SKOO#942,Silver 1,1100.00,0,0
2023-10-30 11:38:35.902730,HOLY#537,Silver 1,1100.00,0,0
2023-10-30 11:38:36.894178,SIMP#144,Silver 1,1100.00,0,0
2023-10-30 11:38:37.547812,GEAS#865,Silver 1,1100.00,0,0
2023-10-30 11:38:38.103614,BYDN#602,Bronze 2,848.81,4,17
2023-10-30 11:38:38.890951,MTV#172,Silver 1,1100.00,0,0
2023-10-30 11:38:39.458548,ERLE#270,Silver 1,1100.00,0,0
2023-10-30 11:38:40.378850,STIM#343,Silver 1,1100.00,0,0
2023-10-30 11:38:41.001910,RXTO#535,Silver 1,1100.00,0,0
2023-10-30 11:38:41.608099,YUNG#291,Silver 3,1341.22,226,226
2023-10-30 11:38:42.250815,RAT#193,Silver 1,1100.00,0,0
2023-10-30 11:38:42.836668,SHEESH#0,Silver 1,1100.00,0,0
2023-10-30 11:38:43.346818,KIDD#682,Silver 1,1073.51,0,1
2023-10-30 11:38:43.862309,MATT#623,Silver 1,1100.00,0,0
2023-10-30 11:38:44.348844,YOUN#782,Silver 1,1100.00,0,0
2023-10-30 11:38:45.089745,TOTS#683,Bronze 1,634.24,7,33
2023-10-30 11:38:45.601481,SEYM#890,Bronze 1,652.07,0,13
2023-10-30 11:38:46.171019,YOUN#650,Silver 1,1100.00,0,0
2023-10-30 11:38:46.728177,GOOP#495,Silver 2,1310.24,14,15
2023-10-30 11:38:47.342616,KIM#148,Platinum 3,2002.96,57,56
2023-10-30 11:38:47.693194,4#56,,,,
2023-10-30 11:38:48.366505,KADE#938,Bronze 3,969.32,17,34
2023-10-30 11:38:48.875262,ANIM#699,Gold 1,1503.87,27,28
2023-10-30 11:38:49.404049,BLEN#869,Silver 1,1100.00,0,0
2023-10-30 11:38:50.107562,GARB#393,Silver 1,1100.00,0,0
2023-10-30 11:38:50.619448,NONA#828,Silver 1,1100.00,0,0
2023-10-30 11:38:51.234118,LINC#897,Silver 1,1100.00,0,0
2023-10-30 11:38:51.723803,PEQU#512,Silver 1,1100.00,0,0
2023-10-30 11:38:52.255357,JALA#176,Silver 1,1100.00,0,0
2023-10-30 11:38:52.869696,PORT#915,Silver 1,1100.00,0,0
